25.15	779.90442
24.82	779.92017
24.498	779.93306
24.189	779.89378
23.887	779.90299
23.582	779.93922
23.286	779.89443
23.002	779.91468
22.726	779.96501
22.448	779.95883
22.101	779.92596
21.917	779.93026
21.74	779.90141
21.56	779.86459
21.387	779.91062
21.211	779.92473
21.043	779.94252
20.879	779.95233
20.723	779.88544
20.566	779.87316
20.414	779.92594
20.261	779.90078
20.114	779.91185
19.972	779.90083
19.836	779.86216
19.7	779.8462
8.48	779.8505
19.25	779.81429
19.218	779.79772
19.141	779.80879
19.048	779.81309
18.942	779.77688
18.836	779.79775
18.726	779.8358
18.623	779.77811
18.52	779.79715
18.422	779.76279
18.323	779.71799
18.229	779.72658
18.136	779.74131
18.047	779.6781
17.961	779.70019
17.879	779.70083
17.798	779.65237
17.722	779.64316
17.645	779.67876
17.572	779.65175
17.5	779.66096
17.431	779.6407
17.365	779.59834
17.302	779.59588
17.24	779.59588
17.182	779.55783
17.124	779.56827
17.069	779.5787
17.014	779.56199
16.962	779.53854
16.91	779.51706
16.861	779.51828
16.812	779.50908
16.768	779.50785
16.725	779.50416
16.684	779.52072
16.643	779.52011
16.605	779.51274
16.568	779.47346
16.533	779.52318
16.498	779.52502
16.465	779.49358
16.435	779.51118
16.405	779.49645
16.377	779.50688
16.35	779.47804
16.324	779.45472
16.299	779.41605
16.275	779.45291
16.251	779.44617
16.228	779.43021
16.207	779.46336
16.186	779.44249
16.168	779.43696
16.149	779.41304
16.132	779.4106
16.105	779.44497
16.082	779.42472
16.06	779.43024
16.039	779.43457
16.02	779.42292
16	779.39224
15.981	779.38549
15.962	779.37935
15.944	779.38667
15.924	779.38851
15.907	779.38421
15.891	779.321
15.875	779.39968
15.859	779.43311
15.846	779.38523
15.833	779.4104
15.821	779.40058
15.809	779.41839
15.799	779.37702
15.79	779.39052
15.782	779.38438
15.775	779.3629
15.768	779.42673
15.763	779.39543
15.758	779.40095
15.754	779.37824
15.751	779.395
15.749	779.38791
15.748	779.40264
15.747	779.38975
15.747	779.42166
15.748	779.4376
15.749	779.43208
15.751	779.38237
15.754	779.4063
15.757	779.39771
15.761	779.35168
15.765	779.44681
15.773	779.39218
15.777	779.40323
15.782	779.43614
15.786	779.39969
15.791	779.40399
15.796	779.37514
15.801	779.37944
15.806	779.41197
15.81	779.43834
15.812	779.42787
15.811	779.43154
15.808	779.45425
15.802	779.38797
15.795	779.39472
15.784	779.42049
15.771	779.36276
15.756	779.38727
15.74	779.38973
15.721	779.39648
15.703	779.37193
15.683	779.36456
15.664	779.39038
15.645	779.36675
15.627	779.32326
15.609	779.36806
15.591	779.34903
15.575	779.3564
15.56	779.3521
15.545	779.39732
15.531	779.37064
15.518	779.36389
15.507	779.31724
15.495	779.31111
15.484	779.33504
15.475	779.35713
15.466	779.30062
15.458	779.32516
15.45	779.33621
15.443	779.34234
15.437	779.34971
15.432	779.31902
15.426	779.354
15.421	779.38467
15.418	779.37608
15.414	779.33803
15.41	779.27604
15.406	779.30673
15.403	779.3454
15.398	779.29693
15.39	779.33315
15.38	779.30001
15.37	779.26257
15.357	779.27668
15.342	779.25705
15.326	779.27423
15.311	779.29019
15.295	779.29019
15.28	779.30062
15.264	779.30246
15.249	779.2865
15.235	779.23618
15.222	779.22447
15.208	779.25146
15.196	779.2576
15.184	779.24287
15.172	779.21279
15.161	779.24348
15.149	779.25572
15.137	779.22556
15.123	779.23169
15.107	779.24519
15.09	779.20776
15.07	779.19732
15.049	779.1961
15.026	779.14761
15.004	779.21451
14.982	779.19548
14.96	779.16173
14.938	779.19794
14.917	779.15068
14.897	779.16846
14.877	779.13036
14.857	779.11625
14.839	779.10274
14.821	779.11379
14.804	779.11134
14.787	779.11072
14.77	779.06959
14.754	779.06468
14.739	779.07204
14.724	779.05731
14.709	779.09229
14.695	779.11623
14.681	779.07141
14.666	779.05601
14.653	779.06091
14.639	779.06091
14.626	779.04373
14.611	779.06521
14.597	779.03391
14.583	779.00711
14.569	779.02204
14.553	778.99933
14.536	778.97356
14.515	778.96312
14.491	778.93551
14.463	778.9398
14.434	778.92383
14.403	778.93672
14.371	778.95145
14.338	778.93794
14.305	778.91339
14.272	778.9048
14.24	778.84817
14.208	778.84423
14.178	778.83993
14.148	778.83441
14.119	778.79759
14.091	778.82582
14.064	778.79329
14.039	778.73804
14.014	778.77731
13.99	778.75952
13.967	778.74847
13.945	778.75768
13.924	778.75829
13.904	778.73058
13.885	778.73161
13.867	778.71317
13.85	778.69721
13.833	778.68187
13.817	778.66346
13.802	778.66898
13.787	778.67079
13.773	778.65848
13.759	778.63516
13.746	778.61921
13.733	778.6413
13.721	778.63025
13.709	778.67927
13.697	778.65385
13.686	778.64087
13.675	778.66235
13.665	778.66972
13.655	778.64578
